,frequency,peak flux density,duty cycle,loss calculted by iGSE,loss calculted by SE,Measured loss,Ratio of measured and iGSE,Ratio of measured and SE,Error of iGSE,Error of SE
376,112030.0,0.1542,0.5,487.9427649877309,514.1936183206881,430.16346899999996,0.8815859151243204,0.8365787782525903,0.1343193928625561,0.19534468958052809
377,112040.0,0.1736,0.5,639.4423515148499,673.8437374743684,567.502438,0.8874958573756915,0.8421870033652818,0.1267658228366058,0.18738474472310265
378,112030.0,0.1941,0.5,824.7339973626306,869.1038963691549,740.922312,0.8983773124053972,0.8525129332584315,0.11311804760797992,0.17300273226102394
379,112030.0,0.218,0.5,1074.8217097894965,1132.6460881537737,972.314125,0.9046282896448262,0.8584447826813081,0.10542640711868348,0.16489728888158825
380,112030.0,0.2454,0.5,1408.024939516449,1483.7753324489513,1252.8213799999999,0.8897721516426053,0.8443470871915865,0.12388323027856463,0.18434707144681028
381,112030.0,0.2746,0.5,1819.584570569872,1917.4764774006712,1631.84912,0.8968251030447706,0.8510399680167825,0.11504461305213805,0.17503294508052994
382,125890.0,0.0241,0.5,8.245637385571467,8.689244778030346,5.07179,0.615087683685292,0.5836859392916837,0.6257844637832928,0.7132501105192341
383,125890.0,0.0269,0.5,10.594937175011122,11.164934645636809,6.77279,0.6392477735473585,0.6066125969350628,0.5643386514288975,0.6484985723220134
384,125890.0,0.0309,0.5,14.535039335679347,15.317010528139331,9.57857,0.6589985605671779,0.6253550575292043,0.517453997379499,0.599091568797778
385,125890.0,0.0345,0.5,18.688580981107396,19.69400873521802,12.6669199,0.6777892828142064,0.6431864670268094,0.4753847919340989,0.5547590803994916
386,125890.0,0.0384,0.5,23.859471800296436,25.143088527039286,16.6601094,0.6982597745434168,0.6626118896285732,0.4321317602089958,0.5091790770016964
387,125890.0,0.0432,0.5,31.212538820003974,32.89174350855747,22.5397305,0.7221370433844487,0.6852701649620921,0.38477870531788183,0.4592784731191647
388,125890.0,0.0484,0.5,40.44945532488729,42.625597272925624,30.142449199999998,0.7451880119991205,0.7071443247352569,0.3419432195605157,0.4141384792621838
389,125890.0,0.0547,0.5,53.47101802303199,56.34770757026159,41.0517305,0.7677379638127979,0.7285430458517128,0.30252774662037674,0.37260249163580555
390,125890.0,0.0614,0.5,69.5938695117755,73.3379530242598,55.7004,0.8003636008567583,0.7595030635989336,0.2494321317580393,0.31665038355666747
391,125890.0,0.0688,0.5,90.21689677821077,95.07047940185902,72.4260781,0.8027994830951931,0.7618145880369229,0.24564106113334847,0.3126553569640135
392,125890.0,0.0773,0.5,117.6726586699091,124.00333498216179,96.25027340000001,0.8179493391918479,0.7761910065874105,0.22256960435718703,0.2883426779145312
393,125890.0,0.0868,0.5,153.28200375605425,161.52842872207077,127.98118799999999,0.8349394244850812,0.7923137060919916,0.19769167759291517,0.26212634252208056
394,125890.0,0.0975,0.5,199.8189671642084,210.56903618163196,168.776641,0.8446477498870353,0.8015263975203705,0.1839254886237983,0.24761954577370657
395,125890.0,0.1097,0.5,261.4675848600483,275.53429045339016,221.22690599999999,0.8460968732258444,0.8029015395360495,0.18189776093531915,0.24548272827804307
396,125890.0,0.1228,0.5,338.1877158682393,356.3818910159907,292.545844,0.8650398292822032,0.8208774109312799,0.1560161349215384,0.2182086955779508
397,125890.0,0.1374,0.5,436.95221915481386,460.45982996820817,380.534719,0.8708840516614359,0.8264232713335136,0.14825848296594946,0.21003368937857197
398,125890.0,0.1546,0.5,571.8240404635928,602.5876260633223,501.568969,0.877138653690329,0.832358560491405,0.1400706100372666,0.20140531672987597
399,125890.0,0.1729,0.5,738.0331072574422,777.7385814311781,656.754875,0.8898718343957832,0.8444416808941811,0.12375733375019449,0.1842144018058155
400,125890.0,0.1942,0.5,961.9476986054502,1013.6995632953635,862.859312,0.8969919188443404,0.8511982674580546,0.11483724545520137,0.17481442130552505
401,125890.0,0.2187,0.5,1261.3607834356922,1329.2207852675601,1133.24962,0.8984341632322331,0.8525668817102399,0.1130476120836397,0.1729285073729476
402,125890.0,0.2445,0.5,1626.665554951255,1714.178603547994,1451.1368799999998,0.8920929539468148,0.8465494068100299,0.12095941972838235,0.18126596268988374
403,125890.0,0.2731,0.5,2093.5049596990502,2206.133521063742,1875.7635,0.8959919064484321,0.8502493081631587,0.11608151011524119,0.17612562621233546
404,141260.0,0.0215,0.5,7.3900891458814995,7.787668862615062,4.20608,0.5691514563588249,0.5400948697486886,0.7570015658003413,0.8515265669257508
405,141250.0,0.0241,0.5,9.587113344247442,10.102890858220015,5.68666,0.5931566464072492,0.5628745355962311,0.685895296052066,0.776594847981067
406,141260.0,0.0275,0.5,12.955470935886353,13.652462861580533,8.08244,0.6238630799295631,0.5920133298985076,0.602915819466195,0.6891511550448296
407,141260.0,0.0307,0.5,16.652829159514884,17.54873541576649,10.5856504,0.6356667866223623,0.6032144282310751,0.5731512500653605,0.6577852803231146
408,141260.0,0.0342,0.5,21.302432281998264,22.4484827321654,14.035950199999998,0.6588895584407586,0.6252516202303744,0.517705034462025,0.599356111434864
409,141260.0,0.0386,0.5,28.07439211274047,29.584767514621888,19.0567,0.6787929698877383,0.6441389133979665,0.4732032362759801,0.5524601591367807
410,141260.0,0.0432,0.5,36.29384512337836,38.24641922343049,25.5876094,0.705012359892338,0.6690197388288978,0.4184148490002493,0.49472420910999565
411,141260.0,0.0488,0.5,47.92577727529837,50.504138182347496,34.906308599999996,0.7283410011169752,0.6911573953399457,0.37298325710952945,0.4468484410966189
412,141250.0,0.0548,0.5,62.42970460508034,65.78836290847585,47.805281199999996,0.7657457536025206,0.7266525428897852,0.3059164811497928,0.3761735368366759
413,141250.0,0.0614,0.5,80.91603885488074,85.26924423198422,62.80844140000001,0.7762174506916251,0.7365896339965537,0.28829878677551024,0.35760802738187686
414,141250.0,0.069,0.5,105.59097510444631,111.2716684144915,83.2776328,0.7886813500644837,0.748417220543395,0.26793919992939935,0.3361531142668538
415,141260.0,0.0775,0.5,137.63819751867203,145.04300069505706,111.483578,0.8099755737129303,0.7686243215168069,0.23460513187576412,0.30102570528420847
416,141250.0,0.087,0.5,179.15730178544533,188.795792998275,147.57270300000002,0.8237046524440834,0.7816524968930233,0.21402737866396135,0.27934088866201073
417,141260.0,0.0978,0.5,233.98268375265738,246.57072799550443,195.010188,0.8334385471283203,0.7908894522287151,0.19984851126166486,0.26439921177607617
418,141250.0,0.1095,0.5,302.7428801090407,319.0301570472268,256.522875,0.8473291755287742,0.8040709297648821,0.18017888310756183,0.2436713764697468
419,141250.0,0.1225,0.5,391.0196860672223,412.0561706014436,333.706125,0.85342538212419,0.8098559099671224,0.17174860385682864,0.23478755627108625
420,141250.0,0.1378,0.5,511.4192189143054,538.93308297931,441.32784399999997,0.8629473192988273,0.818891728747227,0.1588192901653979,0.22116265788865583
421,141250.0,0.1542,0.5,660.9367251238546,696.4944877930634,579.092625,0.8761695378502116,0.8314389204068693,0.1413316222492983,0.20273417019093173
422,141260.0,0.1733,0.5,862.7176110478555,909.1309920843503,762.308562,0.8836130759798693,0.8385024475430842,0.1317170684590257,0.1926023626169769
423,141260.0,0.195,0.5,1129.0870854051398,1189.8308889941763,1003.36425,0.8886508959049622,0.8432830743268012,0.12530129053844583,0.1858414219902457
424,141260.0,0.2181,0.5,1457.5449516821604,1535.9594738316232,1311.0735,0.8995081067564215,0.8535859977668422,0.11171871880726784,0.17152812091131675
425,141260.0,0.2436,0.5,1875.639139407498,1976.5467283444461,1668.0288799999998,0.8893122589278656,0.8439106731350285,0.12446442738299486,0.1849595363987021
426,141260.0,0.274,0.5,2452.6570107100065,2584.6076083704015,2183.67075,0.890328627469954,0.8448751535544722,0.12318077746382151,0.18360682734354583
427,158740.0,0.0191,0.5,6.572735772318787,6.926342660536013,3.56663,0.5426401004922389,0.5149369840336468,0.8428420588395172,0.9419851962597784
428,158750.0,0.0214,0.5,8.519388753437692,8.977723707248435,4.75556,0.5582043662558615,0.5297066556147697,0.7914585776307506,0.8878373329846401
429,158750.0,0.0245,0.5,11.598724812673517,12.222725096629937,6.82235,0.5881982812925658,0.5581693072587443,0.7001069737954688,0.7915711003730292
430,158740.0,0.0274,0.5,14.968749462825807,15.774053844654892,8.972010000000001,0.5993827354971483,0.5687827674710395,0.668383056062778,0.7581404662561556
431,158750.0,0.0305,0.5,19.115715750741085,20.144122946285464,11.8207402,0.618378111190617,0.5868083823515245,0.6171335658608829,0.704133802575702
432,158750.0,0.0344,0.5,25.15252415547037,26.505705860245758,16.2049805,0.6442685592839641,0.6113770591676576,0.552147758244471,0.6356518207624968
433,158750.0,0.0386,0.5,32.710486962210396,34.47027982585944,21.8707,0.6686143200884374,0.6344799087935661,0.4956305450767647,0.5760940356668713
434,158750.0,0.0435,0.5,42.96002977069136,45.27123821891632,29.8776191,0.6954748229803003,0.65996911671649,0.4378665725305855,0.5152224167325407
435,158750.0,0.0488,0.5,55.84005190288764,58.84419320344421,40.9393,0.7331529718345932,0.6957237030756636,0.3639718290954568,0.43735220688786103
436,158750.0,0.0547,0.5,72.44342701498053,76.34081399141176,54.208871099999996,0.748292472259632,0.710090294637131,0.3363758651483988,0.4082716065159263
437,158750.0,0.0614,0.5,94.28693511118058,99.35948189826101,72.46428909999999,0.7685506906609285,0.7293142809882975,0.3011503498097603,0.3711509921962517
438,158750.0,0.069,0.5,123.03925845720876,129.65865269709917,97.3415234,0.7911419868793662,0.7507522357756059,0.2639956121460162,0.33199736523847306
439,158750.0,0.0775,0.5,160.36722887380023,168.99483216388026,129.197,0.8056321787643447,0.7645026676005874,0.2412612434793395,0.30803990931585296
440,158750.0,0.0871,0.5,209.30967832807423,220.57033851451408,171.541594,0.819558824848624,0.7777183240289226,0.22016866841096408,0.2858125739143713
441,158740.0,0.0975,0.5,270.69574113583036,285.25891269672337,227.457344,0.8402693852721751,0.7973715592256504,0.19009453102481647,0.2541204767462833
442,158740.0,0.1091,0.5,349.8082133634558,368.6275601446275,294.428656,0.8416859431887733,0.7987157983642995,0.1880916012585943,0.2520097912773393
443,158750.0,0.1227,0.5,457.33180911828777,481.9358223491469,389.28425,0.8512074652111342,0.8077512231866759,0.1748017268057667,0.23800493430994688
444,158750.0,0.1373,0.5,591.0079290131216,622.8035894396643,511.901156,0.8661493879697758,0.8219303239092712,0.15453524979561015,0.21664814025085785
445,158750.0,0.1543,0.5,771.292220836892,812.7870034607292,675.826312,0.8762260188060673,0.8314925178705239,0.14125805275970377,0.20265664273327258
446,158750.0,0.1736,0.5,1009.1565590798784,1063.448215239723,889.19475,0.8811266616656028,0.8361429708164562,0.13491061331601253,0.19596771712802274
447,158750.0,0.1941,0.5,1301.7326664479695,1371.764636911768,1163.7975,0.8940372551114105,0.8483944466013053,0.1185216211995382,0.1786970129354705
448,158750.0,0.2169,0.5,1677.0019545627167,1767.2230532389422,1510.07912,0.9004635420319219,0.8544926557133509,0.11053913159379132,0.1702850730357374
449,158750.0,0.244,0.5,2193.567969350169,2311.5798247790153,1946.7001200000002,0.8874583086553266,0.8421513715997685,0.12681349675478965,0.1874349834524154
450,158750.0,0.272,0.5,2810.326410988286,2961.5192797552704,2513.4315,0.8943557197386622,0.8486966528233107,0.11812333496587674,0.178277299283975
451,177930.0,0.0171,0.5,5.930318248750522,6.2493636896018145,3.0685599999999997,0.5174359741395876,0.49101959053938765,0.9326062546440423,1.0365786198092315
452,177930.0,0.0192,0.5,7.723488745587678,8.139005041406234,4.14675,0.5369011513571481,0.5094910224166094,0.8625402412944302,0.9627431220609475
453,177930.0,0.0218,0.5,10.31837273364474,10.873491302259035,5.826560000000001,0.5646781862222858,0.5358499710934147,0.7709201885237152,0.8661939982183371
454,177930.0,0.0245,0.5,13.466949988763258,14.19145899753231,7.70479,0.5721258344635445,0.5429173985098891,0.7478672343779983,0.8419008172230924
455,177930.0,0.0273,0.5,17.23687917785869,18.16420676560814,10.2033701,0.5919499692906445,0.5617294623247144,0.6893319568853714,0.7802163978750646
456,177930.0,0.0306,0.5,22.36103551577204,23.564037805830253,13.6738,0.6115011977131103,0.5802825522804418,0.6353197732723925,0.7232984105245253
457,177930.0,0.0344,0.5,29.203881492451945,30.7750223409707,18.6684902,0.6392468824674923,0.6066117513470232,0.5643408320428581,0.6485008702509161
458,177930.0,0.0389,0.5,38.65580412275376,40.735449354340375,25.7112598,0.6651332285923324,0.6311765356102659,0.5034581900476832,0.5843428004387546
459,177930.0,0.0436,0.5,50.14158475090959,52.839153977520134,35.404941400000006,0.7060993699318159,0.6700512543229339,0.4162312594848576,0.4924231445704391
460,177930.0,0.0489,0.5,65.1377157773011,68.64206248763047,46.9900508,0.7213954348760704,0.6845664173984831,0.3862022847036611,0.460778639712185
461,177930.0,0.0549,0.5,84.81508202358256,89.3780521880849,63.2201484,0.7453880476401807,0.7073341480631188,0.34158308972875745,0.4137589747904624
462,177930.0,0.0616,0.5,110.28889303986237,116.22232983447579,85.4415391,0.7747066521840813,0.735155965481729,0.2908111698547618,0.36025557426406174
463,177930.0,0.0691,0.5,143.33004164324151,151.0410605810425,113.415891,0.7912918303777521,0.7508944293935598,0.2637562547848036,0.331745130680519
464,177930.0,0.0777,0.5,187.29559148531052,197.37191488794147,150.52125,0.8036561288299479,0.7626274998925705,0.2443132878933075,0.31125615079559504
465,177930.0,0.087,0.5,242.38761214691004,255.4278334858907,201.09917199999998,0.8296594459543365,0.7873032834971303,0.20531382469794587,0.27015855383974785
466,177930.0,0.0974,0.5,313.5882573348992,330.4590051785382,262.24134399999997,0.8362600890375086,0.793566947459392,0.1958002218555562,0.26013312827796603
467,177930.0,0.1095,0.5,409.59047201987994,431.62604704852276,345.40725,0.8432990354893686,0.800246538321562,0.1858189775109815,0.2496149025491584
468,177930.0,0.1225,0.5,529.022970672849,557.4838997189994,454.143562,0.8584571694918802,0.8146308121703815,0.16488048039938763,0.22754993435093424
469,177930.0,0.1376,0.5,689.6270141411771,726.7282868757372,599.949875,0.8699628388936358,0.8255490887512199,0.14947438590795126,0.21131500673408293
470,177930.0,0.1549,0.5,903.4876282706769,952.0943971782374,791.627,0.8761901936778215,0.8314585217034975,0.14130471582030035,0.2027058162218285
471,177940.0,0.1732,0.5,1165.6402479108733,1228.3505766267203,1038.1926899999999,0.8906630427876078,0.8451924961447655,0.1227590592174883,0.1831624210595439
472,177930.0,0.1936,0.5,1502.5395171494395,1583.3747038186254,1347.7466200000001,0.8969791507093893,0.8511861511679067,0.11485311471190283,0.17483114431303512
473,177930.0,0.2177,0.5,1963.5378511841857,2069.1743066123986,1770.34575,0.9016101975993618,0.8555807716839315,0.10912676305415805,0.16879672042164567
474,177930.0,0.2429,0.5,2520.7772685548903,2656.3926708317335,2252.237,0.893469259698284,0.847855448755929,0.11923268668212546,0.17944633305985713
475,199170.0,0.0153,0.5,5.333716399226087,5.620665232086006,2.80637,0.5261565838797128,0.49929499162832497,0.900574906097944,1.0028240153956915
476,199170.0,0.0171,0.5,6.87389434916621,7.243703280323826,3.6331700000000002,0.5285460927168159,0.5015625101415779,0.8919825797213478,0.9937694300910296
477,199170.0,0.0196,0.5,9.38344915747153,9.888269733295086,5.16506,0.550443649592042,0.5223421426914128,0.8167163900267429,0.9144539914918869
478,199170.0,0.0218,0.5,11.960134524202841,12.603578304428131,6.71028,0.5610538900228005,0.5324107041602951,0.7823599796435977,0.8782492391417543
479,199170.0,0.0244,0.5,15.464747181497401,16.296735765451416,8.935540000000001,0.5778005870468296,0.5483024409675387,0.7307009068839039,0.8238109577542503
480,199170.0,0.0274,0.5,20.146759206184218,21.230635551946296,12.164669900000002,0.6038028139168881,0.5729771899779429,0.6561698239081863,0.7452701739112784
481,199170.0,0.0308,0.5,26.306906808689252,27.722193194370234,16.3123604,0.6200789974521815,0.5884224341713584,0.6126977435276169,0.6994593372501895
482,199170.0,0.0347,0.5,34.52759831456063,36.385150028269464,22.406289100000002,0.6489385359465054,0.6158086219952762,0.5409779888344217,0.6238811284582354
483,199170.0,0.0389,0.5,44.806349739806535,47.21688843369292,30.8525703,0.6885758487170442,0.6534223521172202,0.4522728351033539,0.5304037224312855
484,199160.0,0.0436,0.5,58.11581829096544,61.242393643136666,40.7455117,0.701108801324995,0.6653154665610671,0.4263121474301043,0.503046374630182
485,199160.0,0.049,0.5,75.84944241532872,79.93006975751592,55.3284414,0.7294508652685686,0.692210598187266,0.3708942543125518,0.4446470519503179
486,199170.0,0.055,0.5,98.71895551477797,104.02994075393059,75.28989999999999,0.762669130841131,0.7237329893139951,0.3111845747540904,0.3817250488303292
487,199170.0,0.0617,0.5,128.31083717449397,135.21383729948045,100.645219,0.7843859584762071,0.7443411192974606,0.27488258706550156,0.3434700489794796
488,199170.0,0.0694,0.5,167.78503178992761,176.81170577103208,134.04525,0.7989106571069408,0.7581242962136576,0.2517044191415034,0.3190449178246306
489,199170.0,0.0777,0.5,217.0962929697535,228.7758655647503,178.816125,0.8236719409341235,0.7816214553863846,0.21407559284574312,0.2793916967205854
490,199170.0,0.087,0.5,280.95403443071234,296.06909234396704,233.790875,0.8321321153964653,0.789649717061268,0.20173225080197138,0.2663842946991282
491,199170.0,0.0977,0.5,366.0419714795578,385.7346788962933,310.52875,0.8483419230445872,0.805031974020379,0.1787699898304353,0.24218668608395616
492,199170.0,0.1094,0.5,473.77232270288744,499.2608198154547,406.742875,0.8585197055824576,0.8146901556391853,0.16479562844926884,0.22746051744718246
493,199170.0,0.1229,0.5,617.7724186406891,651.0079829702282,538.2925,0.871344339367607,0.8268600602162157,0.14765191534470404,0.20939448900036356
494,199170.0,0.1383,0.5,808.658963704026,852.1640412987499,711.012125,0.8792484309371171,0.8343606284024543,0.1373349838499955,0.19852251647431463
495,199170.0,0.1546,0.5,1042.621795467841,1098.7138492874294,932.305,0.8941928933891699,0.8485421391608435,0.11832693750204168,0.17849185544154486
496,199170.0,0.1729,0.5,1345.6751534608766,1418.0711876313887,1212.571,0.9010874555285111,0.8550847168860142,0.10977019363062177,0.16947476694675104
497,199170.0,0.1944,0.5,1758.0670864986937,1852.6494116169617,1594.63675,0.9070397610228993,0.8607331424936072,0.10248750161984779,0.16180027308223133
498,199170.0,0.2168,0.5,2254.553992281129,2375.846837322274,2061.981,0.9145848833337161,0.867893067687806,0.0933922244099867,0.15221567867127475
499,224180.0,0.0136,0.5,4.760215014551239,5.016310022299671,2.54257,0.534129234126559,0.506860618402207,0.8722060806786988,0.9729289743447265
500,224180.0,0.0152,0.5,6.134787199050872,6.464832873557873,3.36234,0.5480776905383443,0.5200969716869975,0.8245588486146171,0.9227183668391277
501,224180.0,0.0174,0.5,8.350162179709015,8.79939290596327,4.60821,0.5518707182955082,0.5236963560153175,0.8120185884994424,0.9095034527426638
502,224180.0,0.0194,0.5,10.702075209603255,11.277836603857422,6.0626999999999995,0.5664976073574758,0.5375765062890112,0.765232521748273,0.86020034041886
503,224180.0,0.0216,0.5,13.673243920946483,14.408851345648308,7.901890000000001,0.5779089472612158,0.548405269125529,0.7303763936155124,0.823468985982886
504,224180.0,0.0243,0.5,17.887095751743455,18.849404368294792,10.7527305,0.601144570881605,0.570454656810609,0.6634933565705432,0.7529877056153125
505,224180.0,0.0273,0.5,23.32643715231445,24.58137712561489,14.4503496,0.619483785956838,0.5878576096919359,0.6142472533892503,0.7010922092580301
506,224180.0,0.0308,0.5,30.713881664461745,32.36625907573427,19.7070605,0.6416336663432073,0.6088766840148925,0.5585217117723743,0.6423686868842905
507,224180.0,0.0346,0.5,40.04724095121822,42.20174415125328,27.2167,0.6796148586903358,0.6449188427486293,0.47142162537038734,0.5505826992711563
508,224180.0,0.0388,0.5,52.006166571517234,54.804048513905634,36.09780859999999,0.694106314303313,0.658670473785176,0.4407014882204579,0.5182098481708289
509,224180.0,0.0435,0.5,67.50148842024262,71.13300383439298,48.7092305,0.7216023178148598,0.6847627384526248,0.38580486136488296,0.46035983537849123
510,224180.0,0.0489,0.5,88.14999615918245,92.89238150950854,66.9890469,0.7599438436620041,0.721146834771837,0.31588670444544636,0.38668014859468813
511,224180.0,0.0548,0.5,114.30282393806336,120.45220636986633,89.4730469,0.7827719720072907,0.7428095308213762,0.27751124945833666,0.34624013089093014
512,224180.0,0.0616,0.5,149.25247810504618,157.28211845111107,119.71096899999999,0.80207022704002,0.7611225623032949,0.24677361942535267,0.3138488458071965
513,224180.0,0.069,0.5,193.326986138419,203.72779279562985,159.949125,0.8273502225161625,0.785111951615033,0.208677985193223,0.27370370294698293
514,224180.0,0.0772,0.5,249.75985239884199,263.19669320116003,209.00484400000002,0.8368232203558472,0.7941013295340249,0.19499552076813093,0.25928513504289885
515,224180.0,0.0869,0.5,327.16059688747305,344.7615235974566,278.385688,0.8509144764023977,0.8074731921797719,0.1752062372095545,0.23843120698595882
516,224180.0,0.0972,0.5,422.38989492271435,445.1140666423588,367.801469,0.8707629453760902,0.8263083478229456,0.14841818351387376,0.21020198166299006
517,224180.0,0.1091,0.5,549.6859024504619,579.2584774322512,483.903344,0.8803270046453661,0.8353841382607927,0.1359415248233165,0.19705409068686078
518,224180.0,0.1228,0.5,719.9248064913658,758.6560714306821,639.0456879999999,0.8876561583069498,0.8423391205383494,0.12656234133194846,0.18717031610841917
519,224180.0,0.1374,0.5,930.1719934249838,980.2143556156348,840.295,0.9033759411589591,0.8572563696766542,0.10695885781182071,0.16651218395400996
520,224180.0,0.1535,0.5,1197.6191533167942,1262.049916509379,1090.2965,0.9103866592150224,0.8639091732723055,0.09843437387609172,0.15752909094854395
521,224180.0,0.1727,0.5,1566.9628522600692,1651.2639526440573,1434.27825,0.9153237091302484,0.8685941746038768,0.09250966627993497,0.15128563975927073
522,224180.0,0.1927,0.5,2011.8712170069232,2120.1079612155895,1857.67888,0.9233587439874424,0.8762190010997729,0.08300268612997487,0.1412671931844268
523,251230.0,0.0121,0.5,4.232994260222066,4.460725296437212,2.35178,0.555583082665608,0.5272191950215743,0.7999108165823612,0.8967442942950494
524,251230.0,0.0136,0.5,5.52593725784215,5.823227388758191,3.12678,0.5658370434015734,0.536949665753442,0.7672932722616078,0.8623719573357227
525,251230.0,0.0155,0.5,7.4462651617519455,7.846867094325684,4.35204,0.5844594444949982,0.5546213473077806,0.7109827027674254,0.803031933145303
526,251230.0,0.0173,0.5,9.566765673150185,10.081448501909719,5.52513,0.5775337442942367,0.5480492211960791,0.7315005571181465,0.8246536284050727
527,251230.0,0.0193,0.5,12.278019558015535,12.938565248542883,7.25976,0.5912810258768945,0.5610946701233029,0.6912431758096046,0.7822304385465749
528,251230.0,0.0218,0.5,16.209901079128,17.081978228956483,9.81554,0.6055274459779751,0.5746137753156251,0.6514528063792718,0.7402993853579612
529,251230.0,0.0244,0.5,20.95979953390237,22.087416670446007,13.1234805,0.6261262412731017,0.59416095126959,0.5971220084414627,0.683045642537131
530,251230.0,0.0275,0.5,27.533283579294515,29.01454786042993,17.941289100000002,0.6516218470030994,0.618354943399561,0.5346324015978602,0.6171941547070843
531,251230.0,0.0309,0.5,35.91905489831147,37.85146564328422,24.537210899999998,0.6831251815913862,0.6482499550015047,0.46386054408129473,0.5426148390518266
532,251230.0,0.0347,0.5,46.79620885921417,49.31380006754481,32.4203203,0.6927980084356009,0.6574289601611331,0.44342216320466665,0.5210768928629249
533,251230.0,0.0389,0.5,60.72728492554189,63.99435468100629,43.741621099999996,0.7202960111526784,0.6835231219697357,0.38831811438149677,0.46300829899983514
534,251230.0,0.0436,0.5,78.77115410967103,83.00896674216845,59.738,0.7583740605961966,0.7196571930060318,0.3186105010156187,0.3895504828110826
535,251230.0,0.0489,0.5,102.32969447086845,107.83493400696162,80.57477340000001,0.7874036350508044,0.7472047360347831,0.2699966770352522,0.3383212816700469
536,251230.0,0.055,0.5,133.796530489781,140.9946556601257,107.935688,0.806715148777672,0.7655303493217792,0.2395949196134368,0.30628393882221505
537,251230.0,0.0615,0.5,172.62019850237752,181.9069998207776,144.75904699999998,0.8385985432522035,0.7957860178147221,0.19246570131383597,0.25661921372539587
538,251230.0,0.069,0.5,224.42532372654517,236.49919115543324,189.603812,0.8448414325605518,0.8017101922153619,0.18365406981661933,0.2473335248947064
539,251230.0,0.0775,0.5,292.5120624621493,308.2489312115153,252.187875,0.8621452150631662,0.8181305739125267,0.15989740768523983,0.22229877709828558
540,251230.0,0.0866,0.5,376.8034629148598,397.0751282618744,332.925906,0.8835532015140368,0.838445629816513,0.1317937598849991,0.19268317996820108
541,251230.0,0.0974,0.5,492.63917501256117,519.1426907059415,439.379031,0.8918881268197902,0.8463550366133882,0.12121685436681927,0.18153724706525995
542,251230.0,0.1095,0.5,643.4562121163431,678.0735399311554,580.2471879999999,0.9017663938491679,0.8557289937296657,0.10893464961754047,0.16859427146617298
543,251230.0,0.1226,0.5,832.6298051685391,877.4244910712546,764.383,0.918034635867107,0.8711667018397887,0.08928352039296926,0.14788593031406316
544,251230.0,0.1369,0.5,1070.857039358165,1128.4681222511817,992.323625,0.9266630264622109,0.8793545917986704,0.07914092981326018,0.13719767807723185
545,251230.0,0.154,0.5,1400.6169216499575,1475.9687703177322,1303.8851200000001,0.9309362894630709,0.8834096941761935,0.07418736525650152,0.13197761649257259
546,251230.0,0.172,0.5,1802.2499105482268,1899.2092292755494,1689.412,0.9373905306429436,0.8895344304136642,0.0667912330137508,0.1241835794202654
547,282500.0,0.0108,0.5,3.8086516487142426,4.013553458928063,2.2357600000000004,0.5870213939767286,0.5570525029451397,0.7035154259465425,0.795162923984713
548,282500.0,0.0121,0.5,4.935769102319546,5.2013087518183765,2.91821,0.5912371384286591,0.5610530232376216,0.6913687165486877,0.7823627332571598
549,282500.0,0.0138,0.5,6.661526089394777,7.01990981161426,4.04364,0.6070140604023933,0.5760244944044582,0.6474082978194837,0.7360372861120823
550,282490.0,0.0154,0.5,8.554886826275606,9.01513154239975,5.26138,0.615014564989933,0.5836165534861919,0.6259777522770843,0.7134537977488321
551,282500.0,0.0172,0.5,11.008548027371626,11.60079736563697,6.70357,0.6089422495439235,0.5778542447312133,0.6421918511139029,0.7305401995708212
552,282500.0,0.0193,0.5,14.316454463831226,15.086665999578544,8.966629999999999,0.6263163845946002,0.5943413873052196,0.5966371383486582,0.682534686897814
553,282500.0,0.0216,0.5,18.50794057942895,19.50365005297323,11.9840898,0.6475107129596026,0.6144536928959657,0.5443759925287736,0.6274619414962355
554,282490.0,0.0245,0.5,24.66751642610914,25.994605179656666,16.3942695,0.6646096516894425,0.6306796886005458,0.5046426085718025,0.5855909395448615
555,282500.0,0.0274,0.5,31.83879709609275,33.55169387997749,22.350539100000002,0.7019906886728097,0.666152331383127,0.4245203193372972,0.5011581479024588
556,282500.0,0.0308,0.5,41.573945443819845,43.810583883054655,29.3927695,0.7069997611778116,0.6709056783735021,0.41442763479024475,0.49052248659503334
557,282500.0,0.0346,0.5,54.20746972558318,57.12377966892823,39.4487891,0.7277371421264138,0.6905843648412795,0.37412252599619544,0.4480490015580283
558,282500.0,0.0388,0.5,70.394929413568,74.1821091813957,53.769988299999994,0.7638332582749392,0.7248376851690419,0.3091862512748213,0.3796192174621639
559,282500.0,0.0435,0.5,91.36921303590572,96.28478917035989,72.0733438,0.7888143216432986,0.748543403594915,0.2677254615721841,0.3359278769907701
560,282500.0,0.0489,0.5,119.31878787679129,125.73802436346942,97.45463280000001,0.816758488199124,0.7750609514770891,0.22435213646191354,0.29022110853892014
561,282500.0,0.0547,0.5,154.07575253820224,162.36488042832892,131.004953,0.8502632688262746,0.8068552303577016,0.17610631514216288,0.2393797082491142
562,282490.0,0.0613,0.5,199.7800581454403,210.52803389492695,171.954734,0.8607202119984197,0.8167783207713867,0.1618177266666023,0.22432240740128123
563,282500.0,0.0688,0.5,259.9583246531191,273.9438334931198,228.534984,0.8791216219174766,0.8342402932962524,0.1374990388916522,0.19869539752005677
